outlet_id,name,address,X,Y,distance_to_network,network_node
5376,Indonesian Cuisine (S8)@East Delight ITE College East,"10 SIMEI AVENUE ITE COLLEGE EAST (Cafeteria 1), Stall 8 486047",41547.527096536,35175.5769064333,216.7507154906164,"(41525.0, 34960.0)"
5377,JALAN KAYU FOOD STATION @ ASIAN MARKET CAFE,2 STAMFORD ROAD #02-00 178882,30231.012525362,30628.6019235346,63.72679680707106,"(30235.0, 30565.0)"
5378,"Japanese, Seafood & Cold Station @ Peppermint","6 RAFFLES BOULEVARD #04 PARKROYAL COLLECTION MARINA BAY, SINGAPORE, Station 1 – Japan, Seafood & Cold Station 039594",30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
5379,JOO CHIAT FOOD STATION @ ASIAN MARKET CAFE,2 STAMFORD ROAD #02-00 178882,30231.012525362,30628.6019235346,63.72679680707106,"(30235.0, 30565.0)"
5380,KAFFE & TOAST,900 SOUTH WOODLANDS DRIVE #01-09 WOODLANDS CIVIC CENTRE 730900,22845.924756743,46306.879990235,76.54783067159723,"(22910.0, 46265.0)"
5381,KAFFE & TOAST,5 HOSPITAL DRIVE #02-CAF02 NATIONAL HEART CENTRE OF SINGAPORE 169609,28311.7138361279,29004.4672587048,149.45440502615227,"(28350.0, 28860.0)"
5382,KAFFE & TOAST,1 PUNGGOL DRIVE #01-07 ONE PUNGGOL 828629,35988.7431785334,43348.1788612213,117.41568683759861,"(36020.0, 43235.0)"
5383,KAFFE & TOAST,17 WOODLANDS DRIVE 17 #B1-05 737628,23707.1958445609,45159.5814202372,146.62150879325318,"(23665.0, 45300.0)"
5384,KAFFE & TOAST,1 JOO KOON CIRCLE #02-32/33 Fairprice Hub 629117,10760.1903017079,34206.1238678284,150.78717871566346,"(10850.0, 34085.0)"
5385,KAFFE & TOAST,90 YISHUN CENTRAL #01-07A KHOO TECK PUAT HOSPITAL 768828,28585.3954012329,45093.1608724799,150.53571860603952,"(28730.0, 45135.0)"
5386,KAFFE & TOAST,100 BUKIT TIMAH ROAD #01-33 CHILDREN's EMERGENCY (KK WOMEN's AND CHILDREN's HOSPITAL) 229899,29483.6695531644,32528.2622606456,133.27350534715453,"(29595.0, 32455.0)"
5387,Kaffe & Toast Thai Noodle Bar,3155 COMMONWEALTH AVENUE WEST #04-K1/K2 THE CLEMENTI MALL 129588,20315.6081870906,33027.9409066252,135.7417021999657,"(20375.0, 33150.0)"
5389,KOPI KORNER,9 SENTUL CRESCENT #03-04 SAFRA CLUBHOUSE (PUNGGOL) 828654,36091.9806120368,43548.8051062692,321.95473785893915,"(36020.0, 43235.0)"
5390,Korean Food (S1) @ East Delight ITE College East,"10 SIMEI AVENUE ITE COLLEGE EAST (Cafeteria 1), Stall 1 486047",41547.527096536,35175.5769064333,216.7507154906164,"(41525.0, 34960.0)"
5391,LKN Cafe,6 VERDUN ROAD VERDUN HOUSE 207275,30538.6471406659,32444.0939898323,15.459604494031248,"(30545.0, 32430.0)"
5392,Local & Western Station @ Peppermint,"6 RAFFLES BOULEVARD #04 PARKROYAL COLLECTION MARINA BAY, SINGAPORE, Station 2 – Local & Western Station 039594",30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
5393,M.Raffick Mutton & Chicken Supplier,294 YISHUN STREET 22 #01-329 760294,28417.0686058961,46462.1225113012,108.82372678446796,"(28475.0, 46370.0)"
5394,"MAKAN POINT @ FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW","382 HAVELOCK ROAD #04-00 FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW, Staff Canteen 169629",28365.618330474,30197.6130463183,42.981825855129244,"(28360.0, 30155.0)"
5395,Makan Society @ Mandarin Oriental (Mngd by The Wok People),"5 RAFFLES AVENUE #B1-00 MANDARIN ORIENTAL, SINGAPORE 039797",30797.7336353613,30328.5994711295,98.62551452688311,"(30800.0, 30230.0)"
5396,Malay Cuisine @ Sky Cafe Infineon (mngd by Wok People),168 KALLANG WAY #07-00 INFINEON 349253,32645.5924673667,34169.991522802,106.15328183674652,"(32610.0, 34270.0)"
5397,MANI'S BANANA LEAF,2 BUKIT BATOK WEST AVENUE 7 #01-07A/B 659003,18388.3992932597,38689.5069671217,115.09310108031791,"(18400.0, 38575.0)"
5398,MONSTER PLANET,16 COLLYER QUAY #01-10 INCOME AT RAFFLES 049318,30135.0508189807,29630.5368626006,22.171745786851687,"(30115.0, 29640.0)"
5399,MORE BETTER,293 LORONG 6 TOA PAYOH #01-05 SAFRA CLUBHOUSE (TOA PAYOH) 319387,30325.4163991576,34677.6208114065,186.45419882047304,"(30490.0, 34590.0)"
5401,Mutiara Laut Seafood (S2) @ Kimly Coffeeshop Marsiling,"187C MARSILING ROAD #01-01, Stall 2 733187",21464.6553385071,46642.376254281,126.87662451319007,"(21575.0, 46705.0)"
5402,Mutiara Laut Seafood (S6) @ 7 Stars Woodlands,"693 WOODLANDS AVENUE 6 #01-10,Stall 6 730693",24711.135315774,46641.9898229335,93.3941964924141,"(24695.0, 46550.0)"
5403,Nanyang Cafe,9 WOODLANDS AVENUE 9 #02-00 REPUBLIC POLYTECHNIC 738964,22425.7862857934,47547.016913373,105.7495065991491,"(22325.0, 47515.0)"
5404,NASI LEMAK / BEE HOON (S2) @ KAKAK CAFE,"530 LORONG 6 TOA PAYOH #01-03-B HDB HUB, Stall 2 310530",29532.2190358313,34929.9016104992,112.76776851141351,"(29440.0, 34865.0)"
5405,No virtual brand,"6 RAFFLES BOULEVARD #02-103A, 104 MARINA SQUARE 039594",30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
5406,OASIS CAFE,3 SAKRA ROAD #01-03 OASIS @ SAKRA 627878,13674.7223306587,27774.6917928252,126.13489023551203,"(13570.0, 27845.0)"
5408,Ok Chicken Rice & Humfull Prawn Laksa (S4) @ Staff Canteen HP,"1 DEPOT CLOSE (BLOCK A LEVEL 2), STALL 4 109841",24851.9751800047,29430.2801290974,140.52007979594455,"(24985.0, 29385.0)"
5409,Our Cafe @ Shangri-La,22 ORANGE GROVE ROAD 01 SHANGRI-LA HOTEL 258350,27273.2231890904,32614.0489000119,109.70648034261075,"(27375.0, 32655.0)"
5410,Papa Cafe,533 CHOA CHU KANG STREET 51 #01-27 LIMBANG SHOPPING CENTRE 680533,17959.8067020467,41554.1645929534,92.42296024631183,"(17915.0, 41635.0)"
5411,PASIR PANJANG FOOD STATION @ ASIAN MARKET CAFE,2 STAMFORD ROAD #02-00 178882,30231.012525362,30628.6019235346,63.72679680707106,"(30235.0, 30565.0)"
5412,"Peppermint @ PARKROYAL COLLECTION, Marina Bay Singapore","6 RAFFLES BOULEVARD #04 PARKROYAL COLLECTION MARINA BAY, SINGAPORE, Central Kitchen 039594",30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
5413,Providence Cafe & Bakery,38 MALCOLM ROAD #01 ST. JOSEPH'S INSTITUTION 308274,27463.6263318341,33988.3560766336,87.15498553608651,"(27550.0, 34000.0)"
5414,Providence Cafe & Bakery,600 UPPER CHANGI ROAD ANGLICAN HIGH SCHOOL 487012,39993.0203263573,34754.6941457652,182.23769665253423,"(40175.0, 34745.0)"
5415,Providence Cafe & Bakery,600 UPPER EAST COAST ROAD # TEMASEK SECONDARY SCHOOL 465561,40714.4313851139,33133.1948234718,187.92092832510522,"(40810.0, 33295.0)"
5416,Providence Cafe & Bakery,234 LORONG 8 TOA PAYOH #01-270 TOA PAYOH EIGHT 310234,30737.2154049659,35641.2813448943,140.22417459094797,"(30695.0, 35775.0)"
5417,Cookhouse @ Banyan Home (Mngd by Happy Enterprises Pte Ltd),12 BUANGKOK GREEN PELANGI VILLAGE 539754,33962.1867713947,40322.296005195,68.79942881502845,"(34020.0, 40285.0)"
5418,Dessert & Beverages,"10 BUANGKOK VIEW 3 BUANGKOK GREEN MEDICAL PARK (ADMIN BLDG) INSTITUTE OF MENTAL HEALTH, (Stall 1) 539747",33828.2181632193,40338.6487374194,192.20106567575098,"(33865.0, 40150.0)"
5419,DIM SUM (S5) @ 89.7 SUPPER CLUB,5 CHANGI VILLAGE ROAD #01-2035 500005,45085.6262027575,41198.4228918329,92.69828902097794,"(45100.0, 41290.0)"
5420,DYNAMIC DINING HOUSE,5 CHANGI VILLAGE ROAD #01-2039 500005,45085.6262027575,41198.4228918329,92.69828902097794,"(45100.0, 41290.0)"
5421,Halal Section @ NTUC FAIRPRICE,339 ANCHORVALE ROAD #B1-02 ANCHORVALE VILLAGE 540339,34133.9829132929,42075.8777559884,97.90369572385146,"(34060.0, 42140.0)"
5422,Heritage Grill (S4) @ Koufu Woodlands Health Hospital,"17 WOODLANDS DRIVE 17 #B1-03/04 WOODLANDS HEALTH CAMPUS, Stall 4 737628",23707.1958445609,45159.5814202372,146.62150879325318,"(23665.0, 45300.0)"
5423,INDIAN FOOD (S6) @ 89.7 SUPPER CLUB,5 CHANGI VILLAGE ROAD #01-2035 500005,45085.6262027575,41198.4228918329,92.69828902097794,"(45100.0, 41290.0)"
5424,KAWAN MAKAN,"1 PASIR RIS CLOSE STALL 7 #01-335, 336 (S7) Singapura Heritage Downtown East 519599",41557.3568058563,39854.1394968368,171.3939167939587,"(41655.0, 39995.0)"
5425,Kubis Authentic Korean Food @ Woodleigh Village Hawker Centre,202C WOODLEIGH LINK #01-36 WOODLEIGH VILLAGE 363202,32306.3598931413,35772.8335085902,146.33521025769718,"(32165.0, 35735.0)"
5426,KUEH HO JIAK,6 TANJONG PAGAR PLAZA #02-20 081006,29095.4585384075,28786.9759655409,40.3081345309972,"(29120.0, 28755.0)"
5427,Kuma-chan Onsen,7 HOLLAND VILLAGE WAY #02-46 ONE HOLLAND VILLAGE 275748,23640.4115361758,32594.7077794895,99.22217840436639,"(23670.0, 32500.0)"
5428,Kumar Kitchen,4 CHANGI VILLAGE ROAD #01-2078 500004,45154.2731120568,41225.2923560701,84.45501687459603,"(45100.0, 41290.0)"
5429,LAGUN SARI,1 JALAN ANAK BUKIT #01-01A/01B/01C/01D/01E/01F BUKIT TIMAH PLAZA 588996,21910.4149615103,35658.7866516709,108.38186289907972,"(21955.0, 35560.0)"
5430,LAGUN SARI,1550 BEDOK NORTH AVENUE 4 #03-07/08 489950,40377.6771533946,35534.9353894647,72.04887031795394,"(40395.0, 35465.0)"
5431,MALAY CUISINE@ELM & SAGA YALE NUS (MNGD BY SMORGASBOARD INT PL),14/10/12 COLLEGE AVENUE WEST 138611,21175.0296589592,32046.187050242,216.82911968538377,"(21030.0, 31885.0)"
5432,Malay Delights & Beverage Counter @ Taka (Mgd by The Wok People),391A ORCHARD ROAD #B2-60 NGEE ANN CITY - TOWER A 238873,28151.0824940447,31640.9660037272,128.1487676680746,"(28230.0, 31540.0)"
5433,MANA LAGI,477 TAMPINES STREET 43 #01-172 520477,41307.1463671178,38109.6360829361,72.51266906300349,"(41250.0, 38065.0)"
5434,MANA LAGI,"432A BUKIT BATOK WEST AVENUE 8 #01-06 WEST SCAPE @ BUKIT BATOK, Stall 8 651432",17949.0737658236,38050.8404640295,133.33536373008002,"(17905.0, 37925.0)"
5435,Mana Lagi (S4) @ Foodhub 169 Stirling,"169 STIRLING ROAD #01-1175 STIRLING VIEW, Stall 4 140169",24637.5924693039,30315.270238068,134.49235225261768,"(24520.0, 30250.0)"
5436,Mana Lagi (S8) @ Foodhub 432A Bukit Batok,"432A BUKIT BATOK WEST AVENUE 8 #01-06 WEST SCAPE @ BUKIT BATOK, Stall 8 651432",17949.0737658236,38050.8404640295,133.33536373008002,"(17905.0, 37925.0)"
5437,Munchi Pancakes (S13) @ Bukit Batok West Hawker Centre,469 BUKIT BATOK WEST AVENUE 9 #01-13 HARMONY VILLAGE @ BUKIT BATOK 650469,17810.4348380296,37480.5935274102,454.3563389435605,"(17905.0, 37925.0)"
5438,MUNCHI PANCAKES(S38) @ WOODLEIGH VILLAGE HAWKER CENTRE,202C WOODLEIGH LINK #01-38 363202,32306.3598931413,35772.8335085902,146.33521025769718,"(32165.0, 35735.0)"
5439,NANDHANA'S RESTAURANT,22 BELILIOS LANE #01-01 AQUEEN HERITAGE HOTEL - LITTLE INDIA 219962,30064.4074334763,32187.3508727029,41.0296598695041,"(30030.0, 32165.0)"
5440,Oishi Variety (S7) @ Swiss Cottage Sec School,"3 BUKIT BATOK STREET 34 SWISS COTTAGE SECONDARY SCHOOL, Stall 7 659322",18771.7135838792,38529.1941047609,131.13991177544634,"(18875.0, 38610.0)"
5441,OK CHICKEN RICE & HUMFULL PRAWN LAKSA (S7) @ Food Village,"660A EDGEDALE PLAINS #02-01 WATERWAY SUNDEW, Stall 7 821660",37259.1418501846,42720.4918270782,105.77184590626489,"(37295.0, 42820.0)"
5442,OK Chicken Rice&Humfull Prawn Laksa(S4)@252 FoodCourt Jurong East,"252 JURONG EAST STREET 24 #01-183 YUHUA VILLAGE, Stall 4 600252",17408.2435864164,36130.7629190385,112.8794302162687,"(17430.0, 36020.0)"
5443,Pagi Sore Indonesian Restaurant,88/89/90 TELOK AYER STREET #01-01 FAR EAST SQUARE 048470,29699.5975957736,29461.5839134865,53.60960672260134,"(29685.0, 29410.0)"
5444,PAGI SORE INDONESIAN RESTAURANT PTE. LTD.,3015 BEDOK NORTH STREET 5 #04-27 SHIMEI EAST KITCHEN 486350,40699.2929741293,35436.939160021,90.12751957272327,"(40645.0, 35365.0)"
5445,PASTAGO,1 HARBOURFRONT WALK #B2-53 VIVOCITY 098585,26748.4993302505,27426.9234353155,202.7528877441688,"(26610.0, 27575.0)"
5446,PASTAGO,302 TIONG BAHRU ROAD #B1-123 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5447,Rampage Western Food,"668A CHOA CHU KANG CRESCENT #01-01 Broadway Coffeeshop, Stall 6 681668",18781.2603178201,42613.4417475425,96.05706207049099,"(18855.0, 42675.0)"
5448,Relaks @ Conrad Singapore Marina Bay (managed by Compass Group),2 TEMASEK BOULEVARD #B1 (Staff Canteen) CONRAD CENTENNIAL SINGAPORE 038982,30833.5809165174,30653.2400622796,88.72731964775022,"(30815.0, 30740.0)"
5449,S. Bistari Changi Village Ayam Penyet (S5)@Swee Sian Yuen E.H,"101 YISHUN AVENUE 5 #01-03, Stall 5 760101",27371.1442933977,45806.8930951077,104.87495683262966,"(27275.0, 45765.0)"
5450,SAKON THAI VILLAGE,302 TIONG BAHRU ROAD #02-135 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5451,Sari Rasa Eating House,430 UPPER CHANGI ROAD 01-10/11 EAST VILLAGE 487048,40562.6769767581,34886.8074173424,56.883320488191885,"(40595.0, 34840.0)"
5452,SCHOOL CANTEEN STALL @ UWC (MANAGED BY SODEXO SINGAPORE),1 TAMPINES STREET 73 #02 UNITED WORLD COLLEGE OF SOUTH EAST ASIA (EAST CAMPUS) 528704,38903.2989678513,37796.6437621024,98.42784711847439,"(39000.0, 37815.0)"
5453,SCHOOL CANTEEN STALL @ UWC (MANAGED BY SODEXO SINGAPORE),"1 TAMPINES STREET 73 #02 UNITED WORLD COLLEGE OF SOUTH EAST ASIA (EAST CAMPUS), Central Kitchen 528704",38903.2989678513,37796.6437621024,98.42784711847439,"(39000.0, 37815.0)"
5454,SEAFOOD (S2) @ 89.7 SUPPER CLUB,"5 CHANGI VILLAGE ROAD #01-2035, stall 2 500005",45085.6262027575,41198.4228918329,92.69828902097794,"(45100.0, 41290.0)"
5456,SPICE VILLAGE CATERING PTE. LTD.,3015 BEDOK NORTH STREET 5 #02-03 SHIMEI EAST KITCHEN 486350,40699.2929741293,35436.939160021,90.12751957272327,"(40645.0, 35365.0)"
5457,SPIZE BEVERAGES,338 BEDOK ROAD BEDOK SHOPPING COMPLEX 469516,40759.0638274718,34835.3434607908,106.37537966758725,"(40865.0, 34845.0)"
5458,COURTALLAM BORDERS RAHMATH KADAI,83 SYED ALWI ROAD #01-01 ARIANNA HOTEL 207662,30514.889527834,32366.1042014621,54.866088893397006,"(30490.0, 32415.0)"
5459,Cuisine Lover Fish Soup Ban Mian (S6) @ Koufu KKWCH,"100 BUKIT TIMAH ROAD #01-28 KK WOMEN'S AND CHILDREN'S HOSPITAL,Stall 6 229899",29483.6695531644,32528.2622606456,133.27350534715453,"(29595.0, 32455.0)"
5460,DELIFRANCE,100 BUKIT TIMAH ROAD #01-09 KK WOMEN'S AND CHILDREN HOSPITAL 229835,29531.3855463639,32188.9141232576,36.595468914543,"(29495.0, 32185.0)"
5461,D'RUBINAH EATING CORNER,846 YISHUN RING ROAD #01-3659 KHATIB CENTRAL 760846,28147.2310444564,44286.5522498563,175.97688481531344,"(28320.0, 44320.0)"
5462,DRubinah Restaurant @ Towner Road,102 TOWNER ROAD #01-272 322102,31192.1832145108,33649.2363717183,61.43214910553624,"(31250.0, 33670.0)"
5463,D'RUBINAH RESTAURANT @ YISHUN (CTL),935 YISHUN CENTRAL 1 #01-45 760935,28364.7642587777,45214.6868271064,55.728120576063425,"(28390.0, 45165.0)"
5464,D'RUBINAH@AMK,340 ANG MO KIO AVENUE 1 #01-1679 TECK GHEE COURT 560340,29796.7952347342,38499.5254876576,31.725361706211988,"(29825.0, 38485.0)"
5466,FISH & CO. RESTAURANTS PTE LTD,460 UPPER BUKIT TIMAH ROAD 678074,20683.1853660084,38002.5022821557,77.78814675008157,"(20655.0, 37930.0)"
5467,FORTUNE POPIAH (S47) @ BENDEMEER MARKET & FOOD CENTRE,29 BENDEMEER ROAD #01-47 330029,31305.579370317,33497.8147295769,180.9332301030125,"(31250.0, 33670.0)"
5468,Fortune Popiah (S52) @ Kovan Market & Food Centre,209 HOUGANG STREET 21 #01-52 530209,33868.9928905163,37906.1657976005,163.581637871933,"(33735.0, 38000.0)"
5469,Ha-Jun Korean,90 BRAS BASAH ROAD #B1-29/29A ESPLANADE MRT STATION 189562,30421.9934839159,30671.6277715843,59.230952339006194,"(30370.0, 30700.0)"
5470,Halal Section @ NTUC FAIRPRICE,166 BUKIT MERAH CENTRAL #01-3527 BUKIT MERAH AREA OFFICE 150166,26258.1306317728,29503.3886602689,111.89996443236886,"(26305.0, 29605.0)"
5471,HJH MAIMUNAH,3017 BEDOK NORTH STREET 5 #04-07 GOURMET EAST KITCHEN 486121,40545.3188026519,35467.4584588073,91.86246170089997,"(40505.0, 35550.0)"
5472,HJH MAIMUNAH CATERING PTE LTD,3017 BEDOK NORTH STREET 5 #04-08 GOURMET EAST KITCHEN 486121,40545.3188026519,35467.4584588073,91.86246170089997,"(40505.0, 35550.0)"
5473,HJH MAIMUNAH RESTAURANT & CATERING,11 JALAN PISANG 199078,30808.4201707654,31716.4952471647,45.03979271145603,"(30770.0, 31740.0)"
5474,Homemade Italian (S58)@Tiong Bahru Market,"30 SENG POH ROAD #02-58, STALL 58 168898",27927.7905536769,29708.8793335166,39.65217902319806,"(27920.0, 29670.0)"
5475,Hungry Boy,"146 JALAN BUKIT MERAH #01-1068 COFFEE & TEA, STALL 2 160146",27720.9776840955,28923.5445329808,225.5219111439501,"(27865.0, 28750.0)"
5476,Hungry Boy (MR4) @ Coffee & Tea 78A Telok Blangah,"78A TELOK BLANGAH STREET 32 #02-01, MR 4 101078",25291.3679326326,28430.2551556826,78.49836078488435,"(25335.0, 28365.0)"
5477,Kazo,51 BRAS BASAH ROAD #01-09 LAZADA ONE 189554,29876.7776552755,31144.8567702621,38.0511707248986,"(29900.0, 31175.0)"
5478,Kubis Korean Cuisine (S5)@Koufu KKWCH,"100 BUKIT TIMAH ROAD #01-28 KK WOMEN's AND CHILDREN's HOSPITAL, stall 5 229899",29483.6695531644,32528.2622606456,133.27350534715453,"(29595.0, 32455.0)"
5479,Kway Guan Huat Joo Chiat Popiah,95 JOO CHIAT ROAD #01-02 427389,35343.5346139763,32924.6501712035,19.965538417192786,"(35340.0, 32905.0)"
5480,MAKCIK CAN COOK,920 TIONG BAHRU ROAD #01-05 REDHILL MRT STATION 158792,26155.053497511,30226.759782847,55.666765371468635,"(26100.0, 30235.0)"
5481,Maki-San,302 TIONG BAHRU ROAD #01-159 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5482,Milan Shokudo,302 TIONG BAHRU ROAD #02-109/110 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5483,MR BEAN,920 TIONG BAHRU ROAD #01-09 REDHILL MRT STATION 158792,26155.053497511,30226.759782847,55.666765371468635,"(26100.0, 30235.0)"
5484,MR BEAN,302 TIONG BAHRU ROAD #B1-K4 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5485,MUNCHI PANCAKES,302 TIONG BAHRU ROAD #B1-121 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5486,NANDHANA'S,3501 JALAN BUKIT MERAH #01-02 RUBIKON 159460,26324.9724493269,29546.7010855898,61.62517467336936,"(26305.0, 29605.0)"
5487,NO VIRTUAL BRANDS,920 TIONG BAHRU ROAD #01-05 REDHILL MRT STATION 158792,26155.053497511,30226.759782847,55.666765371468635,"(26100.0, 30235.0)"
5489,OK CHICKEN RICE&HUMFULL PRAWN LAKSA (MR8) @ Meet 55 Lengkok Bahru,"55 LENGKOK BAHRU #01-387, MR 8 151055",25788.2447924325,29985.1877358556,104.56268392875558,"(25870.0, 29920.0)"
5490,POLAR PUFFS & CAKES,302 TIONG BAHRU ROAD #B1-K10 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5491,Pondok Selera By Nurul Hidayah,8A ADMIRALTY STREET #07-38 FOOD XCHANGE @ ADMIRALTY 757437,25890.20661203,49401.7812950592,153.86011445426087,"(25865.0, 49250.0)"
5492,PRATA LAHHH!,119 PLANTATION CRESCENT #01-02 TENGAH COMMUNITY CENTRE 690119,17002.628723166,37648.5305619203,267.59096171983987,"(17240.0, 37525.0)"
5495,Rumah Makan Minang,1550 BEDOK NORTH AVENUE 4 #02-09 BEDOK FOOD CITY 489950,40377.6771533946,35534.9353894647,72.04887031795394,"(40395.0, 35465.0)"
5496,SIN MING POPIAH,6 SIN MING ROAD #01-20 SIN MING PLAZA 575585,28343.7297959048,37218.3143355232,65.05942626611262,"(28290.0, 37255.0)"
5497,Singgah Makan,12 BEDOK NORTH DRIVE #02-11 465492,38676.9034392368,34108.3360637221,254.60873481020718,"(38460.0, 33975.0)"
5498,STUFF'D,302 TIONG BAHRU ROAD #B1-K8 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5499,Sugar Mama Lah,730/732 NORTH BRIDGE ROAD (F&B COUNTER 2) CURBSIDE CRAFTERS 198698,30869.5227548545,31675.9532806613,21.516995327000608,"(30850.0, 31685.0)"
5500,Sunbo Chicken Rice (S11)@Koufu KKWCH,"100 BUKIT TIMAH ROAD #01-28 KK WOMEN's AND CHILDREN's HOSPITAL, Stall 11 229899",29483.6695531644,32528.2622606456,133.27350534715453,"(29595.0, 32455.0)"
5501,SUPER SHIOK NASI LEMAK (S38) @TIONG BAHRU MARKET,30 SENG POH ROAD #02-38 168898,27927.7905536769,29708.8793335166,39.65217902319806,"(27920.0, 29670.0)"
5503,TAMBUAH MAS CATERING,1006 aljunied avenue 5 #01-06 aljunied industrial estate 389887,34204.278307789,33763.9781512767,48.32590224202613,"(34245.0, 33790.0)"
5504,Texas Lone Star (S8) @ Chang Cheng Mee Wah Redhill Rise,75D REDHILL ROAD #01-94 REDHILL RISE 154075,26040.48875539,30097.4138524849,56.0049248624814,"(25985.0, 30105.0)"
5505,Thaksin Beef Noodle(S44) @ Seah Im Food Centre,"2 SEAH IM ROAD SEAH IM FOOD CENTRE, STALL 44 099114",26434.0543580744,27676.1945979837,95.06214492435672,"(26340.0, 27690.0)"
5506,THE COFFEE BEAN & TEA LEAF,302 TIONG BAHRU ROAD #01-112 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5507,THE COFFEE BEAN & TEA LEAF,422 Upper Bukit Timah Road 678051,20694.8144464241,37893.7887953073,53.818597987630824,"(20655.0, 37930.0)"
5508,THE SOUP SPOON,302 TIONG BAHRU ROAD #01-104 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5509,Tiong Bahru Fishball Noodles (S4) @ Telok Ayer Coffee Shop,121 TELOK AYER STREET #01-01 068590,29649.4934586594,29305.0223439559,24.681310437819587,"(29635.0, 29325.0)"
5510,Tongue Tip Lanzhou Beef Noodles,302 TIONG BAHRU ROAD #02-107/108 TIONG BAHRU PLAZA 168732,27289.5699887881,29876.1129400861,63.83296661962856,"(27320.0, 29820.0)"
5511,TREATS,926 UPPER BUKIT TIMAH ROAD ESSO SERVICE STATION 678205,20126.8445399525,39882.6694626622,74.03513648803933,"(20080.0, 39940.0)"
5512,TREATS,2991 JALAN BUKIT MERAH MOBIL SERVICE STATION 159458,26678.1724873185,29448.6981971897,53.04546934012192,"(26730.0, 29460.0)"
5513,TREATS,751 BUKIT TIMAH ROAD MOBIL SERVICE STATION 269757,24186.7478855727,34692.7314363811,50.02080420200187,"(24160.0, 34735.0)"
5514,TREATS,141 BUKIT TIMAH ROAD ESSO PETROL STATION 229841,29050.5263522072,32581.9814846627,73.6305207408271,"(29060.0, 32655.0)"
5515,TREATS,396 TELOK BLANGAH ROAD ESSO SERVICE STATION 098837,25888.5055816136,27987.4884611778,58.558479479740065,"(25830.0, 27985.0)"
5516,TREATS,213 UPPER BUKIT TIMAH ROAD ESSO SERVICE STATION 588183,21330.5814885525,36368.4389014319,61.957266495579475,"(21310.0, 36310.0)"
5517,TREATS,302 JALAN AHMAD IBRAHIM MOBIL SERVICE STATION 619594,15884.6511424799,34152.3899335712,175.78604121915745,"(16060.0, 34140.0)"
5518,UNCLE PENYET,"116 BUKIT MERAH VIEW #01-253, Stall 9 151116",26688.2769996626,29729.1409034245,118.45061439558032,"(26730.0, 29840.0)"
5519,Chinese Section @ StraitsKitchen,"10 SCOTTS ROAD #01 GRAND HYATT SINGAPORE, Chinese Section 228211",27993.1664625118,32077.6073663682,60.06408443330118,"(28040.0, 32040.0)"
5520,CHOO CATERING PTE. LTD.,5 MANDAI LINK #05-06 MANDAI FOODLINK 728654,19650.800860933,43498.2082971837,290.610489367018,"(19390.0, 43370.0)"
5521,CHOO CATERING PTE. LTD.,5 MANDAI LINK #04-05 MANDAI FOODLINK 728654,19650.800860933,43498.2082971837,290.610489367018,"(19390.0, 43370.0)"
5522,Cold Section @ StraitsKitchen,"10 SCOTTS ROAD #01 GRAND HYATT SINGAPORE, Cold Section 228211",27993.1664625118,32077.6073663682,60.06408443330118,"(28040.0, 32040.0)"
5525,De Sinn Hainanese Chicken Rice (S2) @ Prime Court Yishun,461A YISHUN AVENUE 6 #01-02 761461,29910.9302320229,45545.0799090974,171.6618650084757,"(29805.0, 45410.0)"
5526,De Sinn Hainanese Chicken Rice (S3) @ Tam Chiak Kopitiam Hougang,"212 HOUGANG STREET 21 #01-349,Stall 3 530212",34123.2481004559,37954.4963216726,64.75649508787562,"(34185.0, 37935.0)"
5527,Dessert Section @ StraitsKitchen,"10 SCOTTS ROAD #01 GRAND HYATT SINGAPORE, Dessert Section 228211",27993.1664625118,32077.6073663682,60.06408443330118,"(28040.0, 32040.0)"
